pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.37,755,205,0.027,0.17,0.111,FALSE
8.37,755,205,0.026,0.17,0.114,FALSE
8.38,755,205,0.027,0.17,0.112,FALSE
8.37,755,205,0.027,0.17,0.113,FALSE
8.37,755,205,0.027,0.18,0.112,FALSE
8.37,755,205,0.027,0.18,0.112,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.37,755,205,0.027,0.18,0.112,FALSE
8.37,754,205,0.027,0.18,0.111,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.38,754,205,0.027,0.18,0.111,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.38,754,205,0.028,0.18,0.111,FALSE
8.38,754,205,0.027,0.18,0.112,FALSE
8.38,755,205,0.027,0.18,0.113,FALSE
8.38,754,205,0.027,0.17,0.114,FALSE
8.38,754,205,0.027,0.17,0.112,FALSE
8.38,755,205,0.027,0.17,0.114,FALSE
8.38,755,205,0.027,0.17,0.116,FALSE
8.38,755,205,0.045,0.17,0.114,FALSE
8.38,754,205,0.028,0.16,0.116,FALSE
8.37,755,205,0.028,0.16,0.116,FALSE
8.37,755,205,0.028,0.16,0.117,FALSE
8.38,755,205,0.027,0.16,0.117,FALSE
8.37,755,205,0.027,0.16,0.117,FALSE
8.37,755,205,0.027,0.16,0.118,FALSE
8.37,756,205,0.027,0.16,0.118,FALSE
8.37,755,205,0.027,0.17,0.117,FALSE
8.37,755,205,0.027,0.17,0.116,FALSE
8.37,755,205,0.028,0.18,0.118,FALSE
8.37,755,205,0.027,0.17,0.117,FALSE
8.37,755,205,0.027,0.18,0.117,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.116,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,756,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.028,0.18,0.116,FALSE
8.37,755,205,0.029,0.18,0.114,FALSE
8.37,755,205,0.028,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.114,FALSE
8.37,755,205,0.027,0.18,0.116,FALSE
8.37,755,205,0.028,0.18,0.114,FALSE
8.36,755,205,0.028,0.17,0.114,FALSE
8.37,755,205,0.028,0.17,0.116,FALSE
8.37,755,205,0.027,0.17,0.118,FALSE
8.37,756,205,0.027,0.17,0.117,FALSE
8.37,755,205,0.027,0.16,0.118,FALSE
8.37,755,205,0.027,0.16,0.12,FALSE
8.36,756,201,0.028,0.16,0.121,FALSE
8.36,756,205,0.027,0.16,0.123,FALSE
8.36,756,205,0.027,0.16,0.121,FALSE
8.36,756,201,0.027,0.16,0.121,FALSE
8.36,756,205,0.028,0.16,0.123,FALSE
8.36,756,205,0.028,0.16,0.124,FALSE
8.35,756,201,0.029,0.16,0.123,FALSE
8.36,757,205,0.027,0.16,0.123,FALSE
8.35,756,205,0.027,0.16,0.124,FALSE
8.35,756,201,0.027,0.17,0.123,FALSE
8.35,756,205,0.027,0.17,0.123,FALSE
8.35,756,205,0.027,0.17,0.123,FALSE
8.35,756,201,0.027,0.18,0.123,FALSE
8.34,756,201,0.027,0.17,0.121,FALSE
8.34,757,205,0.027,0.17,0.123,FALSE
8.34,757,205,0.027,0.18,0.121,FALSE
8.34,757,205,0.027,0.18,0.12,FALSE
8.34,756,205,0.026,0.18,0.121,FALSE
8.34,756,205,0.027,0.18,0.12,FALSE
8.34,756,205,0.027,0.18,0.12,FALSE
8.34,756,205,0.046,0.18,0.118,FALSE
8.34,756,205,0.028,0.18,0.12,FALSE
8.34,756,205,0.027,0.18,0.118,FALSE
8.33,756,205,0.027,0.18,0.118,FALSE
8.33,756,205,0.027,0.18,0.118,FALSE
8.33,756,205,0.027,0.18,0.118,FALSE
8.33,755,205,0.027,0.18,0.121,FALSE
8.33,756,205,0.027,0.17,0.121,FALSE
8.33,757,205,0.027,0.17,0.121,FALSE
8.33,756,205,0.027,0.17,0.123,FALSE
8.33,756,205,0.027,0.17,0.123,FALSE
8.33,757,205,0.028,0.16,0.12,FALSE
8.32,757,205,0.027,0.16,0.123,FALSE
8.33,756,205,0.027,0.16,0.124,FALSE
8.32,757,205,0.027,0.16,0.121,FALSE
8.32,757,205,0.028,0.16,0.124,FALSE
8.32,757,205,0.028,0.16,0.125,FALSE
8.32,757,205,0.027,0.16,0.125,FALSE
8.32,757,205,0.027,0.16,0.124,FALSE
8.32,757,205,0.027,0.16,0.124,FALSE
8.32,757,205,0.027,0.16,0.124,FALSE
8.32,757,205,0.028,0.16,0.123,FALSE
8.32,757,205,0.027,0.16,0.123,FALSE
8.32,757,205,0.027,0.16,0.124,TRUE
8.32,754.7410291,205,0.028,0.161912204,0.126501735,TRUE
8.32,752.4820581,205,0.028,0.173824408,0.12900347,TRUE
8.32,750.2230872,205,0.028,0.175736612,0.130505205,TRUE
8.32,747.9641162,205,0.028,0.177648816,0.13300694,TRUE
8.32,745.7051453,205,0.027,0.17956102,0.135508675,TRUE
8.32,743.4461744,205,0.028,0.181473224,0.137010411,TRUE
8.33,741.1872034,205,0.028,0.183385428,0.137512146,TRUE
8.33,737.9282325,205,0.027,0.195297632,0.140013881,TRUE
8.32,735.6692616,205,0.027,0.197209836,0.140515616,TRUE
8.33,733.4102906,205,0.028,0.19912204,0.143017351,TRUE
8.33,731.1513197,205,0.037,0.201034244,0.145519086,TRUE
8.33,728.8923487,205,0.028,0.202946448,0.148020821,TRUE
8.33,726.6333778,205,0.028,0.194858652,0.150522556,TRUE
8.33,724.3744069,205,0.027,0.196770856,0.153024291,TRUE
8.33,722.1154359,205,0.028,0.19868306,0.155526026,TRUE
8.33,719.856465,205,0.028,0.200595264,0.158027762,TRUE
8.33,717.5974941,205,0.028,0.202507468,0.160529497,TRUE
8.33,715.3385231,205,0.028,0.204419672,0.163031232,TRUE
8.33,713.0795522,205,0.028,0.196331876,0.167532967,TRUE
8.33,710.8205812,205,0.028,0.19824408,0.168034702,TRUE
8.33,756,205,0.028,0.16,0.12,FALSE
8.33,756,205,0.028,0.16,0.12,FALSE
8.33,756,205,0.027,0.16,0.12,FALSE
8.33,756,205,0.028,0.15,0.121,FALSE
8.33,756,205,0.028,0.16,0.121,FALSE
8.33,756,205,0.027,0.16,0.123,FALSE
8.34,756,205,0.027,0.16,0.123,FALSE
8.34,756,205,0.027,0.16,0.121,FALSE
8.34,756,205,0.027,0.16,0.121,FALSE
8.34,756,205,0.027,0.16,0.123,FALSE
8.34,756,205,0.027,0.16,0.123,FALSE
8.34,756,205,0.027,0.16,0.123,FALSE
8.35,756,205,0.027,0.16,0.118,FALSE
8.34,756,205,0.027,0.17,0.121,FALSE
8.34,756,205,0.027,0.16,0.121,FALSE
8.34,756,205,0.027,0.16,0.12,FALSE
8.35,756,205,0.027,0.16,0.12,FALSE
8.34,756,205,0.027,0.16,0.121,FALSE
8.35,756,205,0.027,0.17,0.118,FALSE
8.35,756,205,0.028,0.17,0.12,FALSE
8.34,755,205,0.028,0.17,0.118,FALSE
8.35,755,205,0.028,0.17,0.117,FALSE
8.34,755,205,0.027,0.17,0.116,FALSE
8.34,755,205,0.028,0.17,0.117,FALSE
8.34,755,205,0.028,0.17,0.116,FALSE
8.34,756,205,0.028,0.17,0.116,FALSE
8.34,755,205,0.03,0.17,0.116,FALSE
8.33,756,205,0.028,0.17,0.116,FALSE
8.34,755,205,0.027,0.16,0.114,FALSE
8.33,755,205,0.027,0.16,0.117,FALSE
8.33,755,205,0.027,0.16,0.114,FALSE
8.33,755,205,0.027,0.16,0.116,FALSE
8.33,755,205,0.027,0.16,0.117,FALSE
8.32,755,205,0.028,0.16,0.117,FALSE
8.32,755,205,0.027,0.16,0.118,FALSE
8.33,755,205,0.029,0.16,0.118,FALSE
8.32,755,205,0.028,0.15,0.117,FALSE
8.32,755,205,0.027,0.15,0.118,FALSE
8.32,755,205,0.027,0.15,0.118,FALSE
8.32,756,205,0.027,0.15,0.118,FALSE
8.31,756,205,0.027,0.15,0.12,FALSE
8.31,756,205,0.027,0.15,0.118,FALSE
8.31,756,205,0.027,0.16,0.118,FALSE
8.31,756,205,0.027,0.16,0.118,FALSE
8.3,756,205,0.027,0.16,0.118,FALSE
8.3,756,205,0.027,0.16,0.118,FALSE
8.3,756,205,0.027,0.16,0.118,FALSE
8.3,756,205,0.027,0.17,0.117,FALSE
8.3,756,205,0.027,0.17,0.118,FALSE
8.3,756,205,0.027,0.17,0.118,FALSE
8.29,756,205,0.027,0.17,0.118,FALSE
8.29,756,205,0.027,0.17,0.118,FALSE
8.29,756,205,0.028,0.17,0.118,FALSE
8.29,756,205,0.027,0.17,0.117,FALSE
8.28,756,205,0.027,0.17,0.116,FALSE
8.29,756,205,0.027,0.17,0.117,FALSE
8.29,756,205,0.028,0.18,0.116,FALSE
8.28,756,205,0.027,0.17,0.116,FALSE
8.28,756,205,0.028,0.17,0.116,FALSE
8.28,755,205,0.029,0.17,0.114,FALSE
8.28,756,205,0.028,0.17,0.114,FALSE
8.28,756,205,0.028,0.17,0.114,FALSE
8.28,755,205,0.027,0.17,0.114,FALSE
8.28,755,205,0.027,0.17,0.114,FALSE
8.28,755,205,0.028,0.17,0.114,FALSE
8.28,756,205,0.028,0.17,0.114,FALSE
8.28,755,205,0.027,0.16,0.114,FALSE
8.28,755,205,0.035,0.16,0.114,FALSE
8.28,756,205,0.029,0.16,0.113,FALSE
8.28,756,205,0.027,0.16,0.114,FALSE
8.29,756,205,0.027,0.16,0.114,FALSE
8.29,755,205,0.027,0.16,0.114,FALSE
8.29,755,205,0.027,0.16,0.114,FALSE
8.29,756,205,0.027,0.16,0.116,FALSE
8.29,755,205,0.027,0.16,0.116,FALSE
8.29,756,205,0.027,0.17,0.116,FALSE
8.3,755,205,0.026,0.17,0.114,FALSE
8.3,755,205,0.027,0.17,0.114,FALSE
8.31,756,205,0.027,0.17,0.114,FALSE
8.31,755,205,0.027,0.17,0.114,FALSE
8.31,755,205,0.027,0.17,0.114,FALSE
8.31,755,205,0.027,0.17,0.114,FALSE
8.31,755,205,0.027,0.17,0.111,FALSE
8.31,755,205,0.027,0.18,0.114,FALSE
8.32,755,205,0.027,0.18,0.113,FALSE
8.32,755,205,0.027,0.18,0.111,FALSE
8.32,755,205,0.027,0.18,0.111,FALSE
8.32,755,205,0.027,0.18,0.111,FALSE
8.32,755,205,0.026,0.18,0.111,FALSE
8.32,755,205,0.026,0.18,0.111,FALSE
8.32,755,205,0.026,0.18,0.111,FALSE
8.32,755,205,0.026,0.17,0.111,FALSE
8.32,754,205,0.026,0.17,0.111,FALSE
8.32,755,205,0.027,0.17,0.111,FALSE
8.31,754,205,0.026,0.17,0.109,FALSE
8.31,754,205,0.034,0.17,0.111,FALSE
8.31,754,205,0.026,0.17,0.111,FALSE
8.3,755,205,0.027,0.17,0.111,FALSE
8.31,754,205,0.027,0.17,0.111,FALSE
8.3,755,205,0.027,0.17,0.111,FALSE
8.3,754,207,0.027,0.16,0.111,FALSE
8.3,755,207,0.031,0.16,0.109,FALSE
8.3,755,207,0.027,0.16,0.111,FALSE
8.3,754,207,0.026,0.16,0.111,FALSE
8.29,755,205,0.026,0.16,0.111,FALSE
8.29,755,205,0.026,0.16,0.111,FALSE
8.28,755,207,0.027,0.16,0.113,FALSE
8.27,755,205,0.026,0.16,0.113,FALSE
8.27,755,205,0.026,0.16,0.113,FALSE
8.27,755,207,0.028,0.16,0.113,FALSE
8.26,755,207,0.027,0.17,0.114,FALSE
8.26,756,207,0.028,0.17,0.114,FALSE
8.25,756,207,0.026,0.17,0.114,FALSE
8.25,756,207,0.027,0.17,0.114,FALSE
8.24,755,207,0.027,0.17,0.114,FALSE
8.24,756,207,0.027,0.18,0.117,FALSE
8.23,756,205,0.028,0.18,0.116,FALSE
8.23,756,207,0.027,0.18,0.116,FALSE
8.23,756,207,0.027,0.18,0.114,FALSE
8.23,756,207,0.027,0.18,0.116,FALSE
8.22,756,207,0.027,0.18,0.116,FALSE
8.21,756,207,0.027,0.17,0.114,FALSE
8.21,755,207,0.027,0.17,0.114,FALSE
8.21,756,207,0.027,0.17,0.116,FALSE
8.21,756,205,0.027,0.17,0.114,FALSE
8.21,756,205,0.027,0.17,0.114,FALSE
8.21,756,207,0.027,0.17,0.114,FALSE
8.21,756,205,0.027,0.17,0.114,FALSE
8.21,756,207,0.029,0.17,0.114,FALSE
8.21,756,207,0.027,0.17,0.116,FALSE
8.21,756,207,0.027,0.16,0.114,FALSE
8.21,756,207,0.027,0.16,0.116,FALSE
8.2,756,205,0.033,0.16,0.113,FALSE
8.22,755,207,0.027,0.16,0.114,FALSE
8.23,756,207,0.027,0.16,0.114,FALSE
8.23,755,207,0.027,0.16,0.116,FALSE
8.23,756,207,0.027,0.16,0.117,FALSE
8.24,756,207,0.027,0.16,0.117,FALSE
8.24,756,207,0.027,0.16,0.118,FALSE
8.24,755,207,0.027,0.16,0.117,FALSE
8.24,755,207,0.027,0.16,0.117,FALSE
8.25,755,207,0.027,0.16,0.117,FALSE
8.25,756,207,0.027,0.16,0.118,FALSE
8.26,756,207,0.031,0.16,0.116,FALSE
8.26,755,207,0.027,0.17,0.117,FALSE
8.26,755,207,0.027,0.17,0.117,FALSE
8.27,756,207,0.027,0.17,0.118,FALSE
8.28,755,207,0.027,0.17,0.117,FALSE
8.28,755,207,0.028,0.17,0.116,FALSE
8.28,755,207,0.027,0.17,0.116,FALSE
8.29,755,207,0.027,0.18,0.118,FALSE
8.29,755,207,0.038,0.17,0.117,FALSE
8.29,756,207,0.028,0.18,0.116,FALSE
8.3,755,207,0.027,0.18,0.117,FALSE
8.3,755,207,0.027,0.18,0.114,FALSE
8.31,755,207,0.027,0.18,0.114,FALSE
8.31,755,207,0.027,0.18,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.32,754,207,0.027,0.17,0.114,FALSE
8.32,754,207,0.028,0.17,0.114,FALSE
8.32,754,207,0.027,0.17,0.114,FALSE
8.33,755,207,0.027,0.16,0.112,FALSE
8.33,754,207,0.026,0.16,0.113,FALSE
8.33,754,207,0.026,0.16,0.113,FALSE
8.33,754,207,0.026,0.16,0.111,FALSE
8.33,755,207,0.026,0.16,0.113,FALSE
8.33,754,207,0.027,0.16,0.113,FALSE
8.33,755,207,0.026,0.16,0.113,FALSE
8.34,754,207,0.027,0.16,0.113,FALSE
8.34,755,207,0.027,0.16,0.114,FALSE
8.34,755,207,0.026,0.16,0.114,FALSE
8.34,755,207,0.026,0.16,0.114,FALSE
8.34,755,207,0.026,0.16,0.114,FALSE
8.34,755,207,0.026,0.16,0.114,FALSE
8.34,755,207,0.026,0.16,0.113,FALSE
8.35,754,207,0.027,0.16,0.114,FALSE
8.35,755,207,0.027,0.16,0.114,FALSE
8.35,755,207,0.027,0.16,0.114,FALSE
8.35,754,207,0.031,0.16,0.112,FALSE
8.35,755,207,0.026,0.16,0.114,FALSE
8.35,754,207,0.027,0.16,0.114,FALSE
8.35,755,207,0.026,0.16,0.114,FALSE
8.36,754,207,0.026,0.17,0.114,FALSE
8.36,755,207,0.027,0.17,0.113,FALSE
8.36,754,207,0.026,0.17,0.114,FALSE
8.36,754,207,0.027,0.17,0.114,FALSE
8.36,754,207,0.027,0.17,0.113,FALSE
8.36,754,207,0.026,0.17,0.113,FALSE
8.36,754,207,0.026,0.17,0.113,FALSE
8.36,754,207,0.026,0.17,0.113,FALSE
8.36,754,207,0.027,0.17,0.112,FALSE
8.36,754,207,0.026,0.16,0.111,FALSE
8.35,754,207,0.026,0.16,0.113,FALSE
8.36,754,207,0.027,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.027,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.113,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.027,0.16,0.111,FALSE
8.35,754,207,0.027,0.16,0.111,FALSE
8.34,754,207,0.027,0.16,0.111,FALSE
8.34,754,205,0.027,0.16,0.113,FALSE
8.34,754,207,0.027,0.15,0.111,FALSE
8.34,754,207,0.027,0.15,0.113,FALSE
8.33,754,207,0.027,0.16,0.114,FALSE
8.33,754,207,0.028,0.16,0.114,FALSE
8.33,754,207,0.027,0.16,0.114,FALSE
8.32,754,205,0.027,0.16,0.114,FALSE
8.33,755,207,0.027,0.16,0.114,FALSE
8.32,755,207,0.027,0.16,0.114,FALSE
8.32,755,207,0.027,0.16,0.116,FALSE
8.31,755,207,0.027,0.17,0.116,FALSE
8.31,755,207,0.027,0.17,0.116,FALSE
8.31,755,207,0.028,0.17,0.114,FALSE
8.31,755,209,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,754,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.116,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.113,FALSE
8.31,755,207,0.027,0.16,0.113,FALSE
8.31,755,207,0.027,0.16,0.114,FALSE
8.31,754,207,0.027,0.16,0.114,FALSE
8.32,754,207,0.027,0.16,0.111,FALSE
8.32,754,207,0.027,0.16,0.111,FALSE
8.32,754,207,0.027,0.16,0.113,FALSE
8.33,754,207,0.027,0.16,0.111,FALSE
8.33,754,207,0.029,0.16,0.111,FALSE
8.33,754,207,0.028,0.16,0.113,FALSE
8.33,754,207,0.028,0.16,0.111,FALSE
8.34,754,207,0.028,0.16,0.113,FALSE
8.34,754,207,0.028,0.15,0.111,FALSE
8.34,754,207,0.028,0.15,0.111,FALSE
8.34,754,207,0.028,0.15,0.111,FALSE
8.35,754,207,0.028,0.15,0.111,FALSE
8.35,754,207,0.028,0.15,0.111,FALSE
8.35,754,207,0.028,0.15,0.111,FALSE
8.36,754,207,0.028,0.15,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.029,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.028,0.16,0.113,FALSE
8.36,754,207,0.027,0.16,0.111,FALSE
8.36,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.028,0.17,0.111,FALSE
8.36,754,207,0.028,0.17,0.113,FALSE
8.36,754,207,0.028,0.17,0.111,FALSE
8.36,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.108,FALSE
8.35,754,207,0.028,0.16,0.109,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.109,FALSE
8.35,754,207,0.028,0.16,0.108,FALSE
8.35,754,207,0.029,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.109,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.029,0.16,0.111,FALSE
8.35,754,211,0.028,0.16,0.109,FALSE
8.35,754,207,0.029,0.16,0.109,FALSE
8.34,753,207,0.028,0.16,0.111,FALSE
8.34,754,211,0.028,0.16,0.109,FALSE
8.34,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,211,0.028,0.16,0.109,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.34,754,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.029,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,211,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.35,754,211,0.028,0.16,0.109,FALSE
8.35,754,211,0.028,0.16,0.111,FALSE
8.36,753,207,0.028,0.16,0.111,FALSE
8.35,754,207,0.028,0.16,0.111,FALSE
8.36,754,207,0.028,0.17,0.109,FALSE
8.36,753,207,0.028,0.17,0.111,FALSE
8.36,754,207,0.028,0.17,0.111,FALSE
8.36,752,207,0.028,0.17,0.108,FALSE
8.37,752,207,0.028,0.17,0.109,FALSE
8.37,752,207,0.027,0.17,0.108,FALSE
8.37,753,207,0.028,0.17,0.108,FALSE
8.37,753,207,0.028,0.17,0.109,FALSE
8.37,753,207,0.027,0.17,0.106,FALSE
8.37,752,207,0.03,0.17,0.108,FALSE
8.37,752,207,0.027,0.17,0.106,FALSE
8.37,752,207,0.028,0.17,0.106,FALSE
8.38,753,207,0.027,0.17,0.106,FALSE
8.38,752,207,0.028,0.17,0.106,FALSE
8.38,753,207,0.027,0.16,0.105,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.028,0.16,0.106,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.028,0.16,0.108,FALSE
8.39,751,207,0.027,0.16,0.106,FALSE
8.39,752,207,0.027,0.16,0.108,FALSE
8.39,752,207,0.027,0.16,0.106,FALSE
8.39,751,207,0.028,0.16,0.108,FALSE
8.39,752,207,0.028,0.16,0.106,FALSE
8.4,753,207,0.028,0.16,0.109,FALSE
8.4,752,207,0.028,0.16,0.109,FALSE
8.41,751,207,0.028,0.16,0.109,FALSE
8.4,751,207,0.028,0.16,0.108,FALSE
8.39,752,207,0.028,0.17,0.109,FALSE
8.39,753,207,0.028,0.17,0.109,FALSE
8.39,752,207,0.029,0.17,0.109,FALSE
8.39,753,207,0.029,0.17,0.109,FALSE
8.39,753,207,0.029,0.17,0.108,FALSE
8.39,752,207,0.029,0.17,0.108,FALSE
8.39,752,207,0.029,0.17,0.108,FALSE
8.39,753,207,0.029,0.18,0.111,FALSE
8.38,752,207,0.03,0.18,0.108,FALSE
8.39,753,207,0.03,0.17,0.108,FALSE
8.38,752,207,0.03,0.17,0.109,FALSE
8.38,752,207,0.03,0.17,0.109,FALSE
8.37,752,207,0.03,0.17,0.108,FALSE
8.36,753,207,0.032,0.17,0.109,FALSE
8.36,753,207,0.03,0.17,0.109,FALSE
8.36,753,207,0.03,0.17,0.108,FALSE
8.36,753,207,0.03,0.17,0.108,FALSE
8.35,753,207,0.03,0.17,0.109,FALSE
8.35,753,207,0.031,0.16,0.109,FALSE
8.35,753,207,0.03,0.16,0.109,FALSE
8.34,753,203,0.03,0.16,0.108,FALSE
8.34,752,207,0.031,0.16,0.109,FALSE
8.34,754,207,0.03,0.16,0.111,FALSE
8.34,754,207,0.031,0.16,0.111,FALSE
8.33,754,205,0.031,0.16,0.111,FALSE
8.33,754,207,0.03,0.16,0.111,FALSE
8.33,754,207,0.03,0.16,0.113,FALSE
8.32,754,207,0.03,0.16,0.111,FALSE
8.32,754,207,0.03,0.16,0.113,FALSE
8.31,754,207,0.031,0.16,0.113,FALSE
8.31,754,207,0.031,0.16,0.111,FALSE
8.31,755,207,0.03,0.16,0.113,FALSE
8.3,755,207,0.03,0.17,0.114,FALSE
8.3,755,207,0.03,0.17,0.114,FALSE
8.3,755,207,0.03,0.17,0.113,FALSE
8.3,755,207,0.03,0.17,0.114,FALSE
8.29,755,207,0.03,0.17,0.114,FALSE
8.29,755,207,0.03,0.18,0.114,FALSE
8.28,755,207,0.029,0.18,0.113,FALSE
8.28,755,207,0.029,0.18,0.114,FALSE
8.29,755,207,0.03,0.18,0.111,FALSE
8.28,755,207,0.032,0.18,0.114,FALSE
8.29,754,207,0.029,0.18,0.111,FALSE
8.28,754,207,0.047,0.18,0.111,FALSE
8.28,754,207,0.029,0.17,0.111,FALSE
8.28,755,207,0.029,0.17,0.113,FALSE
8.28,754,207,0.029,0.17,0.111,FALSE
8.28,755,207,0.029,0.17,0.111,FALSE
8.28,754,207,0.029,0.16,0.113,FALSE
8.28,754,207,0.029,0.17,0.111,FALSE
8.28,754,207,0.029,0.16,0.111,FALSE
8.28,755,207,0.03,0.16,0.111,FALSE
8.28,755,207,0.028,0.16,0.111,FALSE
8.28,754,207,0.028,0.16,0.111,FALSE
8.28,755,207,0.028,0.16,0.111,FALSE
8.28,754,207,0.028,0.16,0.111,FALSE
8.28,755,207,0.028,0.16,0.111,FALSE
8.28,755,207,0.028,0.16,0.113,FALSE
8.29,754,207,0.028,0.16,0.113,FALSE
8.29,754,207,0.029,0.16,0.114,FALSE
8.29,754,207,0.028,0.16,0.114,FALSE
8.29,755,207,0.028,0.16,0.113,FALSE
8.3,755,207,0.028,0.16,0.111,FALSE
8.3,754,207,0.029,0.16,0.113,FALSE
8.3,755,207,0.028,0.16,0.114,FALSE
8.3,755,207,0.027,0.16,0.113,FALSE
8.3,755,207,0.027,0.17,0.114,FALSE
8.31,754,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.17,0.114,FALSE
8.31,755,207,0.027,0.18,0.114,FALSE
8.31,755,207,0.028,0.18,0.114,FALSE
8.31,755,207,0.029,0.18,0.113,FALSE
8.31,755,207,0.028,0.18,0.113,FALSE
8.32,754,207,0.027,0.18,0.114,FALSE
8.32,754,207,0.027,0.18,0.113,FALSE
8.32,754,207,0.027,0.18,0.113,FALSE
8.32,755,207,0.027,0.18,0.111,FALSE
8.32,754,207,0.027,0.17,0.111,FALSE
8.32,754,207,0.027,0.17,0.111,FALSE
8.32,754,207,0.027,0.17,0.111,FALSE
8.32,755,207,0.028,0.17,0.111,FALSE
8.32,754,207,0.028,0.17,0.111,FALSE
8.32,754,207,0.029,0.17,0.113,FALSE
8.32,754,207,0.028,0.17,0.111,FALSE
8.32,754,207,0.027,0.17,0.113,FALSE
8.31,754,207,0.027,0.16,0.111,FALSE
8.31,754,207,0.027,0.16,0.113,FALSE
8.31,754,207,0.027,0.16,0.113,FALSE
8.31,754,207,0.029,0.16,0.114,FALSE
8.31,754,207,0.029,0.16,0.114,FALSE
8.31,755,207,0.027,0.16,0.114,FALSE
8.31,754,211,0.027,0.16,0.114,FALSE
8.31,755,211,0.027,0.17,0.116,FALSE
8.31,755,211,0.027,0.17,0.114,FALSE
8.31,755,211,0.028,0.17,0.116,FALSE
8.3,755,211,0.028,0.17,0.114,FALSE
8.3,755,207,0.028,0.17,0.116,FALSE
8.3,755,211,0.028,0.17,0.116,FALSE
8.3,755,211,0.028,0.17,0.116,FALSE
8.3,755,211,0.028,0.18,0.114,FALSE
8.3,755,211,0.028,0.18,0.114,FALSE
8.3,755,211,0.028,0.18,0.116,FALSE
8.3,755,211,0.028,0.18,0.116,FALSE
8.3,755,211,0.028,0.18,0.116,FALSE
8.3,755,211,0.028,0.18,0.116,FALSE
8.3,755,211,0.028,0.18,0.114,FALSE
8.3,754,211,0.028,0.18,0.114,FALSE
8.3,755,211,0.028,0.18,0.114,FALSE
8.3,755,211,0.028,0.18,0.114,FALSE
8.31,754,211,0.028,0.18,0.114,FALSE
8.3,754,211,0.027,0.17,0.114,FALSE
8.3,755,211,0.028,0.17,0.114,FALSE
8.31,754,211,0.028,0.17,0.114,FALSE
8.31,754,211,0.028,0.17,0.114,FALSE
8.31,754,211,0.028,0.17,0.114,FALSE
8.31,754,211,0.028,0.17,0.114,FALSE
8.3,754,211,0.028,0.16,0.113,FALSE
8.3,755,211,0.028,0.16,0.114,FALSE
8.31,754,211,0.028,0.16,0.113,FALSE
8.31,754,211,0.027,0.16,0.114,FALSE
8.3,754,211,0.027,0.16,0.114,FALSE
8.3,754,211,0.029,0.16,0.113,FALSE
